month,atoll_code,atoll_label,establishment_type,amount_mvr
2022-12-01,ADh,"ADh. (Alif Dhaal)",Hotels,206304.00
2022-12-01,ADh,"ADh. (Alif Dhaal)",Guesthouse,186095.52
2022-12-01,B,"B. (Baa)",Resorts,4765110.30
2022-12-01,B,"B. (Baa)",Hotels,190094.40
2022-12-01,B,"B. (Baa)",Guesthouse,98694.93
2022-12-01,Dh,"Dh. (Dhaalu)",Resorts,4412721.42
2022-12-01,Dh,"Dh. (Dhaalu)",Guesthouse,1612.80
2022-12-01,F,"F. (Faafu)",Guesthouse,2899.26
2022-12-01,GA,"GA. (Gaafu Alif)",Resorts,1177540.68
2022-12-01,GA,"GA. (Gaafu Alif)",Hotels,321638.40
2022-12-01,GDh,"GDh. (Gaafu Dhaalu)",Resorts,951091.20
2022-12-01,GDh,"GDh. (Gaafu Dhaalu)",Guesthouse,4047.12
2022-12-01,Gn,"Gn. (Fuvahmulah)",Guesthouse,9287.53
2022-12-01,HA,"HA. (Haa Alif)",Resorts,695372.04
2022-12-01,HA,"HA. (Haa Alif)",Guesthouse,13730.40
2022-12-01,HDh,"HDh. (Haa Dhaalu)",Resorts,499469.40
2022-12-01,HDh,"HDh. (Haa Dhaalu)",Hotels,194699.40
2022-12-01,HDh,"HDh. (Haa Dhaalu)",Guesthouse,5065.20
2022-12-01,K,"K. (Kaafu)",Resorts,24573894.69
2022-12-01,K,"K. (Kaafu)",Guesthouse,1657710.25
2022-12-01,L,"L. (Laamu)",Resorts,328995.84
2022-12-01,L,"L. (Laamu)",Guesthouse,23225.67
2022-12-01,Lh,"Lh. (Lhaviyani)",Resorts,4921509.12
2022-12-01,Lh,"Lh. (Lhaviyani)",Guesthouse,92.16
2022-12-01,M,"M. (Meemu)",Resorts,502640.64
2022-12-01,Male,"Malé City",Hotels,447895.98
2022-12-01,Male,"Malé City",Guesthouse,552136.47
2022-12-01,Male,"Malé City",Vessels,4190.55
2022-12-01,N,"N. (Noonu)",Resorts,5001900.36
2022-12-01,N,"N. (Noonu)",Guesthouse,18378.54
2022-12-01,R,"R. (Raa)",Resorts,7791101.10
2022-12-01,S,"S. (Addu)",Resorts,127098.00
2022-12-01,S,"S. (Addu)",Hotels,83036.16
2022-12-01,S,"S. (Addu)",Guesthouse,9929.10
2022-12-01,Sh,"Sh. (Shaviyani)",Resorts,700693.08
2022-12-01,Th,"Th. (Thaa)",Resorts,193870.50
2022-12-01,Th,"Th. (Thaa)",Guesthouse,2718.72
2022-12-01,V,"V. (Vaavu)",Resorts,1844717.10
2022-12-01,V,"V. (Vaavu)",Hotels,15575.04
2022-12-01,V,"V. (Vaavu)",Guesthouse,289046.97
2023-01-01,AA,"AA. (Alif Alif)",Resorts,5874496.38
2023-01-01,AA,"AA. (Alif Alif)",Guesthouse,480826.29
2023-01-01,ADh,"ADh. (Alif Dhaal)",Resorts,11980022.34
2023-01-01,ADh,"ADh. (Alif Dhaal)",Hotels,146604.60
2023-01-01,ADh,"ADh. (Alif Dhaal)",Guesthouse,348560.25
2023-01-01,B,"B. (Baa)",Resorts,6900736.16
2023-01-01,B,"B. (Baa)",Hotels,475453.44
2023-01-01,B,"B. (Baa)",Guesthouse,160932.21
2023-01-01,Dh,"Dh. (Dhaalu)",Resorts,5711331.24
2023-01-01,Dh,"Dh. (Dhaalu)",Guesthouse,5326.84
2023-01-01,F,"F. (Faafu)",Guesthouse,10459.08
2023-01-01,GA,"GA. (Gaafu Alif)",Resorts,2380122.24
2023-01-01,GA,"GA. (Gaafu Alif)",Hotels,311477.40
2023-01-01,GA,"GA. (Gaafu Alif)",Guesthouse,6476.13
2023-01-01,GDh,"GDh. (Gaafu Dhaalu)",Resorts,983742.60
2023-01-01,GDh,"GDh. (Gaafu Dhaalu)",Guesthouse,2112.78
2023-01-01,Gn,"Gn. (Fuvahmulah)",Guesthouse,9203.88
2023-01-01,HA,"HA. (Haa Alif)",Resorts,658667.58
2023-01-01,HA,"HA. (Haa Alif)",Guesthouse,27065.76
2023-01-01,HDh,"HDh. (Haa Dhaalu)",Resorts,257590.80
2023-01-01,HDh,"HDh. (Haa Dhaalu)",Hotels,193055.40
2023-01-01,HDh,"HDh. (Haa Dhaalu)",Guesthouse,9719.19
2023-01-01,K,"K. (Kaafu)",Resorts,34702857.88
2023-01-01,K,"K. (Kaafu)",Guesthouse,2354594.87
2023-01-01,L,"L. (Laamu)",Resorts,438620.40
2023-01-01,L,"L. (Laamu)",Guesthouse,15703.05
2023-01-01,Lh,"Lh. (Lhaviyani)",Resorts,5154290.94
2023-01-01,Lh,"Lh. (Lhaviyani)",Guesthouse,645.12
2023-01-01,M,"M. (Meemu)",Resorts,458908.20
2023-01-01,Male,"Malé City",Hotels,553762.38
2023-01-01,Male,"Malé City",Guesthouse,768319.02
2023-01-01,Male,"Malé City",Vessels,2113.62
2023-01-01,N,"N. (Noonu)",Resorts,5637534.73
2023-01-01,N,"N. (Noonu)",Guesthouse,17350.20
2023-01-01,R,"R. (Raa)",Resorts,8512722.84
2023-01-01,S,"S. (Addu)",Resorts,217731.42
2023-01-01,S,"S. (Addu)",Hotels,98362.80
2023-01-01,S,"S. (Addu)",Guesthouse,6615.18
2023-01-01,Sh,"Sh. (Shaviyani)",Resorts,697552.08
2023-01-01,Th,"Th. (Thaa)",Resorts,242719.20
2023-01-01,Th,"Th. (Thaa)",Guesthouse,9280.02
2023-01-01,V,"V. (Vaavu)",Resorts,1907604.00
2023-01-01,V,"V. (Vaavu)",Hotels,44706.60
2023-01-01,V,"V. (Vaavu)",Guesthouse,182047.35
2023-02-01,AA,"AA. (Alif Alif)",Resorts,6037136.40
2023-02-01,AA,"AA. (Alif Alif)",Guesthouse,356439.75
2023-02-01,ADh,"ADh. (Alif Dhaal)",Resorts,6592224.52
2023-02-01,ADh,"ADh. (Alif Dhaal)",Hotels,212566.80
2023-02-01,ADh,"ADh. (Alif Dhaal)",Guesthouse,232283.70
2023-02-01,B,"B. (Baa)",Resorts,4581945.88
2023-02-01,B,"B. (Baa)",Guesthouse,99451.50
2023-02-01,Dh,"Dh. (Dhaalu)",Resorts,6935716.92
2023-02-01,Dh,"Dh. (Dhaalu)",Guesthouse,3563.52
2023-02-01,F,"F. (Faafu)",Resorts,541824.30
2023-02-01,GA,"GA. (Gaafu Alif)",Resorts,3530854.38
2023-02-01,GA,"GA. (Gaafu Alif)",Hotels,268563.60
2023-02-01,GA,"GA. (Gaafu Alif)",Guesthouse,320.67
2023-02-01,GDh,"GDh. (Gaafu Dhaalu)",Resorts,1179985.20
2023-02-01,GDh,"GDh. (Gaafu Dhaalu)",Guesthouse,688.95
2023-02-01,Gn,"Gn. (Fuvahmulah)",Guesthouse,5661.39
2023-02-01,HA,"HA. (Haa Alif)",Resorts,860947.20
2023-02-01,HA,"HA. (Haa Alif)",Guesthouse,26643.33
2023-02-01,HDh,"HDh. (Haa Dhaalu)",Resorts,283760.10
2023-02-01,HDh,"HDh. (Haa Dhaalu)",Hotels,280720.80
2023-02-01,HDh,"HDh. (Haa Dhaalu)",Guesthouse,21183.00
2023-02-01,K,"K. (Kaafu)",Resorts,33287797.60
2023-02-01,K,"K. (Kaafu)",Guesthouse,1872261.07
2023-02-01,L,"L. (Laamu)",Resorts,315218.64
2023-02-01,L,"L. (Laamu)",Guesthouse,11291.40
2023-02-01,Lh,"Lh. (Lhaviyani)",Resorts,6133205.46
2023-02-01,M,"M. (Meemu)",Resorts,1160552.28
2023-02-01,Male,"Malé City",Hotels,424694.04
2023-02-01,Male,"Malé City",Guesthouse,675113.43
2023-02-01,Male,"Malé City",Vessels,321.51
2023-02-01,N,"N. (Noonu)",Resorts,1633711.83
2023-02-01,N,"N. (Noonu)",Guesthouse,7783.32
2023-02-01,R,"R. (Raa)",Resorts,7431079.68
2023-02-01,R,"R. (Raa)",Guesthouse,826.74
2023-02-01,S,"S. (Addu)",Resorts,1262596.50
2023-02-01,S,"S. (Addu)",Hotels,184568.40
2023-02-01,S,"S. (Addu)",Guesthouse,15351.48
2023-02-01,Sh,"Sh. (Shaviyani)",Resorts,798906.18
2023-02-01,Th,"Th. (Thaa)",Resorts,184292.10
2023-02-01,Th,"Th. (Thaa)",Guesthouse,11296.62
2023-02-01,V,"V. (Vaavu)",Resorts,1873958.70
2023-02-01,V,"V. (Vaavu)",Guesthouse,293863.04
2023-03-01,AA,"AA. (Alif Alif)",Resorts,6247311.30
2023-03-01,AA,"AA. (Alif Alif)",Guesthouse,905996.96
2023-03-01,ADh,"ADh. (Alif Dhaal)",Resorts,8824251.96
2023-03-01,ADh,"ADh. (Alif Dhaal)",Hotels,208514.40
2023-03-01,ADh,"ADh. (Alif Dhaal)",Guesthouse,577611.29
2023-03-01,B,"B. (Baa)",Resorts,5776742.88
2023-03-01,B,"B. (Baa)",Guesthouse,304611.81
2023-03-01,Dh,"Dh. (Dhaalu)",Resorts,6602582.52
2023-03-01,Dh,"Dh. (Dhaalu)",Guesthouse,7537.25
2023-03-01,F,"F. (Faafu)",Resorts,1013129.04
2023-03-01,F,"F. (Faafu)",Guesthouse,39917.40
2023-03-01,GA,"GA. (Gaafu Alif)",Resorts,1245640.92
2023-03-01,GA,"GA. (Gaafu Alif)",Hotels,253827.60
2023-03-01,GDh,"GDh. (Gaafu Dhaalu)",Resorts,1080148.80
2023-03-01,GDh,"GDh. (Gaafu Dhaalu)",Guesthouse,12003.42
2023-03-01,Gn,"Gn. (Fuvahmulah)",Guesthouse,18371.10
2023-03-01,HA,"HA. (Haa Alif)",Resorts,896501.10
2023-03-01,HA,"HA. (Haa Alif)",Guesthouse,57124.59
2023-03-01,HDh,"HDh. (Haa Dhaalu)",Hotels,244826.40
2023-03-01,HDh,"HDh. (Haa Dhaalu)",Guesthouse,26347.02
2023-03-01,K,"K. (Kaafu)",Resorts,32659951.93
2023-03-01,K,"K. (Kaafu)",Guesthouse,3051897.95
2023-03-01,L,"L. (Laamu)",Resorts,399637.68
2023-03-01,L,"L. (Laamu)",Guesthouse,19224.30
2023-03-01,Lh,"Lh. (Lhaviyani)",Resorts,5703916.68
2023-03-01,Lh,"Lh. (Lhaviyani)",Guesthouse,10175.64
2023-03-01,M,"M. (Meemu)",Resorts,1165576.68
2023-03-01,Male,"Malé City",Hotels,464157.42
2023-03-01,Male,"Malé City",Guesthouse,789691.54
2023-03-01,Male,"Malé City",Vessels,4097.94
2023-03-01,N,"N. (Noonu)",Resorts,9087150.33
2023-03-01,N,"N. (Noonu)",Guesthouse,26652.96
2023-03-01,R,"R. (Raa)",Resorts,10403155.26
2023-03-01,S,"S. (Addu)",Resorts,925019.25
2023-03-01,S,"S. (Addu)",Hotels,156560.04
2023-03-01,S,"S. (Addu)",Guesthouse,4370.22
2023-03-01,Sh,"Sh. (Shaviyani)",Resorts,825996.36
2023-03-01,Th,"Th. (Thaa)",Resorts,242999.70
2023-03-01,Th,"Th. (Thaa)",Guesthouse,18276.78
2023-03-01,V,"V. (Vaavu)",Resorts,2105929.98
2023-03-01,V,"V. (Vaavu)",Hotels,127973.88
2023-03-01,V,"V. (Vaavu)",Guesthouse,292932.39
2023-04-01,AA,"AA. (Alif Alif)",Resorts,5950548.78
2023-04-01,AA,"AA. (Alif Alif)",Guesthouse,549831.47
2023-04-01,ADh,"ADh. (Alif Dhaal)",Resorts,6525502.98
2023-04-01,ADh,"ADh. (Alif Dhaal)",Guesthouse,454044.95
2023-04-01,B,"B. (Baa)",Resorts,5170920.24
2023-04-01,B,"B. (Baa)",Hotels,230157.90
2023-04-01,B,"B. (Baa)",Guesthouse,213637.37
2023-04-01,Dh,"Dh. (Dhaalu)",Resorts,6413109.72
2023-04-01,Dh,"Dh. (Dhaalu)",Guesthouse,5732.14
2023-04-01,F,"F. (Faafu)",Resorts,230200.00
2023-04-01,F,"F. (Faafu)",Guesthouse,12839.28
2023-04-01,GA,"GA. (Gaafu Alif)",Resorts,1362685.92
2023-04-01,GA,"GA. (Gaafu Alif)",Hotels,269277.96
2023-04-01,GDh,"GDh. (Gaafu Dhaalu)",Resorts,1094725.32
2023-04-01,Gn,"Gn. (Fuvahmulah)",Guesthouse,7015.71
2023-04-01,Gn,"Gn. (Fuvahmulah)",Vessels,184.08
2023-04-01,HA,"HA. (Haa Alif)",Resorts,782613.84
2023-04-01,HA,"HA. (Haa Alif)",Guesthouse,28502.10
2023-04-01,HDh,"HDh. (Haa Dhaalu)",Resorts,553367.22
2023-04-01,HDh,"HDh. (Haa Dhaalu)",Hotels,247771.68
2023-04-01,HDh,"HDh. (Haa Dhaalu)",Guesthouse,20558.58
2023-04-01,K,"K. (Kaafu)",Resorts,30210122.59
2023-04-01,K,"K. (Kaafu)",Guesthouse,3175064.55
2023-04-01,L,"L. (Laamu)",Resorts,322677.00
2023-04-01,L,"L. (Laamu)",Guesthouse,25153.20
2023-04-01,Lh,"Lh. (Lhaviyani)",Resorts,5568349.14
2023-04-01,Lh,"Lh. (Lhaviyani)",Guesthouse,2301.00
2023-04-01,M,"M. (Meemu)",Resorts,735028.08
2023-04-01,Male,"Malé City",Hotels,593616.80
2023-04-01,Male,"Malé City",Guesthouse,645646.83
2023-04-01,N,"N. (Noonu)",Resorts,7243761.79
2023-04-01,N,"N. (Noonu)",Guesthouse,12572.88
2023-04-01,R,"R. (Raa)",Resorts,9453967.98
2023-04-01,S,"S. (Addu)",Resorts,978552.57
2023-04-01,S,"S. (Addu)",Guesthouse,13069.27
2023-04-01,Sh,"Sh. (Shaviyani)",Resorts,804698.10
2023-04-01,Th,"Th. (Thaa)",Resorts,177809.52
2023-04-01,Th,"Th. (Thaa)",Guesthouse,13169.67
2023-04-01,V,"V. (Vaavu)",Resorts,1997175.48
2023-04-01,V,"V. (Vaavu)",Guesthouse,434214.36
2023-05-01,AA,"AA. (Alif Alif)",Resorts,5589624.72
2023-05-01,AA,"AA. (Alif Alif)",Guesthouse,317128.17
2023-05-01,ADh,"ADh. (Alif Dhaal)",Resorts,6616689.90
2023-05-01,ADh,"ADh. (Alif Dhaal)",Guesthouse,338233.42
2023-05-01,B,"B. (Baa)",Resorts,5078460.15
2023-05-01,B,"B. (Baa)",Guesthouse,80189.79
2023-05-01,Dh,"Dh. (Dhaalu)",Resorts,4507857.60
2023-05-01,Dh,"Dh. (Dhaalu)",Guesthouse,4660.05
2023-05-01,F,"F. (Faafu)",Resorts,152900.00
2023-05-01,F,"F. (Faafu)",Guesthouse,3028.32
2023-05-01,GA,"GA. (Gaafu Alif)",Resorts,4457947.44
2023-05-01,GA,"GA. (Gaafu Alif)",Hotels,259045.20
2023-05-01,GA,"GA. (Gaafu Alif)",Guesthouse,1702.74
2023-05-01,GDh,"GDh. (Gaafu Dhaalu)",Resorts,1077948.42
2023-05-01,GDh,"GDh. (Gaafu Dhaalu)",Guesthouse,138.15
2023-05-01,Gn,"Gn. (Fuvahmulah)",Guesthouse,18823.68
2023-05-01,HA,"HA. (Haa Alif)",Resorts,498983.52
2023-05-01,HA,"HA. (Haa Alif)",Guesthouse,25419.57
2023-05-01,HDh,"HDh. (Haa Dhaalu)",Resorts,76800.00
2023-05-01,HDh,"HDh. (Haa Dhaalu)",Hotels,179678.16
2023-05-01,HDh,"HDh. (Haa Dhaalu)",Guesthouse,9942.99
2023-05-01,K,"K. (Kaafu)",Resorts,26948878.56
2023-05-01,K,"K. (Kaafu)",Guesthouse,2797254.88
2023-05-01,L,"L. (Laamu)",Resorts,379473.66
2023-05-01,Lh,"Lh. (Lhaviyani)",Resorts,4685300.46
2023-05-01,Lh,"Lh. (Lhaviyani)",Guesthouse,2119.68
2023-05-01,M,"M. (Meemu)",Resorts,719861.18
2023-05-01,M,"M. (Meemu)",Guesthouse,691.20
2023-05-01,Male,"Malé City",Hotels,402191.70
2023-05-01,Male,"Malé City",Guesthouse,813835.71
2023-05-01,Male,"Malé City",Vessels,1286.52
2023-05-01,N,"N. (Noonu)",Resorts,2658949.20
2023-05-01,N,"N. (Noonu)",Guesthouse,10610.40
2023-05-01,R,"R. (Raa)",Resorts,8269735.20
2023-05-01,S,"S. (Addu)",Resorts,92712.96
2023-05-01,S,"S. (Addu)",Hotels,255913.02
2023-05-01,S,"S. (Addu)",Guesthouse,14446.35
2023-05-01,Sh,"Sh. (Shaviyani)",Resorts,797943.24
2023-05-01,Th,"Th. (Thaa)",Resorts,456351.96
2023-05-01,Th,"Th. (Thaa)",Guesthouse,14869.77
2023-05-01,V,"V. (Vaavu)",Resorts,1594046.58
2023-05-01,V,"V. (Vaavu)",Hotels,91813.44
2023-05-01,V,"V. (Vaavu)",Guesthouse,292019.19
2023-06-01,AA,"AA. (Alif Alif)",Resorts,4466128.20
2023-06-01,AA,"AA. (Alif Alif)",Guesthouse,198270.81
2023-06-01,ADh,"ADh. (Alif Dhaal)",Resorts,3419458.20
2023-06-01,ADh,"ADh. (Alif Dhaal)",Guesthouse,125810.55
2023-06-01,B,"B. (Baa)",Resorts,2324786.98
2023-06-01,B,"B. (Baa)",Hotels,147225.60
2023-06-01,B,"B. (Baa)",Guesthouse,142168.67
2023-06-01,Dh,"Dh. (Dhaalu)",Resorts,2382832.56
2023-06-01,GA,"GA. (Gaafu Alif)",Resorts,851435.88
2023-06-01,GDh,"GDh. (Gaafu Dhaalu)",Resorts,711196.20
2023-06-01,Gn,"Gn. (Fuvahmulah)",Guesthouse,47687.76
2023-06-01,HA,"HA. (Haa Alif)",Resorts,630076.26
2023-06-01,HA,"HA. (Haa Alif)",Guesthouse,9852.81
2023-06-01,HDh,"HDh. (Haa Dhaalu)",Resorts,164950.84
2023-06-01,HDh,"HDh. (Haa Dhaalu)",Hotels,89864.46
2023-06-01,HDh,"HDh. (Haa Dhaalu)",Guesthouse,2256.45
2023-06-01,K,"K. (Kaafu)",Resorts,17318099.88
2023-06-01,K,"K. (Kaafu)",Guesthouse,788396.34
2023-06-01,L,"L. (Laamu)",Guesthouse,36679.68
2023-06-01,Lh,"Lh. (Lhaviyani)",Resorts,3009633.84
2023-06-01,M,"M. (Meemu)",Resorts,363397.72
2023-06-01,Male,"Malé City",Hotels,232590.96
2023-06-01,Male,"Malé City",Guesthouse,376442.04
2023-06-01,Male,"Malé City",Vessels,460.80
2023-06-01,N,"N. (Noonu)",Resorts,5522538.60
2023-06-01,N,"N. (Noonu)",Guesthouse,2396.16
2023-06-01,R,"R. (Raa)",Resorts,4113726.54
2023-06-01,S,"S. (Addu)",Resorts,58060.80
2023-06-01,S,"S. (Addu)",Hotels,187699.80
2023-06-01,S,"S. (Addu)",Guesthouse,1195.74
2023-06-01,Sh,"Sh. (Shaviyani)",Resorts,316973.70
2023-06-01,Th,"Th. (Thaa)",Guesthouse,6672.27
2023-06-01,V,"V. (Vaavu)",Resorts,1211887.44
2023-06-01,V,"V. (Vaavu)",Hotels,3955.14
2023-06-01,V,"V. (Vaavu)",Guesthouse,82250.91
2023-07-01,AA,"AA. (Alif Alif)",Resorts,4936862.04
2023-07-01,AA,"AA. (Alif Alif)",Guesthouse,118128.27
2023-07-01,ADh,"ADh. (Alif Dhaal)",Resorts,13521613.30
2023-07-01,ADh,"ADh. (Alif Dhaal)",Guesthouse,223964.51
2023-07-01,B,"B. (Baa)",Resorts,4320599.51
2023-07-01,B,"B. (Baa)",Guesthouse,154567.74
2023-07-01,Dh,"Dh. (Dhaalu)",Resorts,6141055.23
2023-07-01,F,"F. (Faafu)",Guesthouse,3822.75
2023-07-01,GA,"GA. (Gaafu Alif)",Resorts,1433448.90
2023-07-01,GA,"GA. (Gaafu Alif)",Hotels,449039.28
2023-07-01,GDh,"GDh. (Gaafu Dhaalu)",Resorts,622369.68
2023-07-01,GDh,"GDh. (Gaafu Dhaalu)",Guesthouse,5779.62
2023-07-01,Gn,"Gn. (Fuvahmulah)",Guesthouse,12766.23
2023-07-01,HA,"HA. (Haa Alif)",Resorts,674005.50
2023-07-01,HA,"HA. (Haa Alif)",Guesthouse,3676.80
2023-07-01,HDh,"HDh. (Haa Dhaalu)",Hotels,47923.20
2023-07-01,HDh,"HDh. (Haa Dhaalu)",Guesthouse,4512.72
2023-07-01,K,"K. (Kaafu)",Resorts,32530798.89
2023-07-01,K,"K. (Kaafu)",Guesthouse,2796238.67
2023-07-01,L,"L. (Laamu)",Resorts,369133.92
2023-07-01,L,"L. (Laamu)",Guesthouse,15012.30
2023-07-01,Lh,"Lh. (Lhaviyani)",Resorts,3370861.44
2023-07-01,M,"M. (Meemu)",Resorts,834888.18
2023-07-01,M,"M. (Meemu)",Guesthouse,3225.60
2023-07-01,Male,"Malé City",Hotels,577916.82
2023-07-01,Male,"Malé City",Guesthouse,751833.24
2023-07-01,Male,"Malé City",Vessels,367.92
2023-07-01,N,"N. (Noonu)",Resorts,6771312.75
2023-07-01,N,"N. (Noonu)",Guesthouse,3907.20
2023-07-01,R,"R. (Raa)",Resorts,6924899.46
2023-07-01,S,"S. (Addu)",Resorts,35504.70
2023-07-01,S,"S. (Addu)",Hotels,79309.20
2023-07-01,S,"S. (Addu)",Guesthouse,2067.06
2023-07-01,Sh,"Sh. (Shaviyani)",Resorts,388903.32
2023-07-01,Th,"Th. (Thaa)",Resorts,72067.32
2023-07-01,Th,"Th. (Thaa)",Guesthouse,735.36
2023-07-01,V,"V. (Vaavu)",Resorts,1811537.22
2023-07-01,V,"V. (Vaavu)",Hotels,2396.16
2023-07-01,V,"V. (Vaavu)",Guesthouse,126490.80
2023-08-01,AA,"AA. (Alif Alif)",Resorts,4863287.28
2023-08-01,AA,"AA. (Alif Alif)",Guesthouse,218597.28
2023-08-01,ADh,"ADh. (Alif Dhaal)",Resorts,4643434.32
2023-08-01,ADh,"ADh. (Alif Dhaal)",Guesthouse,177891.27
2023-08-01,B,"B. (Baa)",Resorts,5854694.76
2023-08-01,B,"B. (Baa)",Guesthouse,157486.13
2023-08-01,Dh,"Dh. (Dhaalu)",Resorts,3836877.18
2023-08-01,F,"F. (Faafu)",Guesthouse,4316.10
2023-08-01,GA,"GA. (Gaafu Alif)",Resorts,1379767.32
2023-08-01,GA,"GA. (Gaafu Alif)",Hotels,191568.00
2023-08-01,GA,"GA. (Gaafu Alif)",Guesthouse,2759.40
2023-08-01,GDh,"GDh. (Gaafu Dhaalu)",Resorts,769591.20
2023-08-01,Gn,"Gn. (Fuvahmulah)",Guesthouse,7728.60
2023-08-01,HA,"HA. (Haa Alif)",Resorts,488958.90
2023-08-01,HA,"HA. (Haa Alif)",Guesthouse,27891.55
2023-08-01,HDh,"HDh. (Haa Dhaalu)",Hotels,121321.62
2023-08-01,HDh,"HDh. (Haa Dhaalu)",Guesthouse,1468.14
2023-08-01,K,"K. (Kaafu)",Resorts,24531488.49
2023-08-01,K,"K. (Kaafu)",Guesthouse,1990729.15
2023-08-01,L,"L. (Laamu)",Resorts,235560.96
2023-08-01,L,"L. (Laamu)",Guesthouse,8102.16
2023-08-01,Lh,"Lh. (Lhaviyani)",Resorts,4352222.52
2023-08-01,Lh,"Lh. (Lhaviyani)",Guesthouse,322.35
2023-08-01,M,"M. (Meemu)",Resorts,508907.52
2023-08-01,M,"M. (Meemu)",Guesthouse,1925.28
2023-08-01,Male,"Malé City",Hotels,574054.32
2023-08-01,Male,"Malé City",Guesthouse,712484.72
2023-08-01,N,"N. (Noonu)",Resorts,2626685.31
2023-08-01,N,"N. (Noonu)",Guesthouse,3640.32
2023-08-01,R,"R. (Raa)",Resorts,8159733.78
2023-08-01,S,"S. (Addu)",Resorts,44208.00
2023-08-01,S,"S. (Addu)",Hotels,98859.84
2023-08-01,S,"S. (Addu)",Guesthouse,91.86
2023-08-01,Sh,"Sh. (Shaviyani)",Resorts,424336.38
2023-08-01,Th,"Th. (Thaa)",Resorts,128571.60
2023-08-01,Th,"Th. (Thaa)",Guesthouse,8196.90
2023-08-01,V,"V. (Vaavu)",Resorts,1302883.38
2023-08-01,V,"V. (Vaavu)",Hotels,13888.98
2023-08-01,V,"V. (Vaavu)",Guesthouse,145243.80
2023-09-01,AA,"AA. (Alif Alif)",Resorts,2288544.36
2023-09-01,AA,"AA. (Alif Alif)",Guesthouse,121922.46
2023-09-01,ADh,"ADh. (Alif Dhaal)",Resorts,8237997.84
2023-09-01,ADh,"ADh. (Alif Dhaal)",Guesthouse,78819.06
2023-09-01,B,"B. (Baa)",Resorts,3185954.28
2023-09-01,B,"B. (Baa)",Guesthouse,93549.79
2023-09-01,Dh,"Dh. (Dhaalu)",Resorts,2814084.96
2023-09-01,F,"F. (Faafu)",Guesthouse,10793.76
2023-09-01,GA,"GA. (Gaafu Alif)",Resorts,1360696.26
2023-09-01,GA,"GA. (Gaafu Alif)",Guesthouse,735.36
2023-09-01,GDh,"GDh. (Gaafu Dhaalu)",Resorts,402263.64
2023-09-01,Gn,"Gn. (Fuvahmulah)",Guesthouse,14495.46
2023-09-01,HA,"HA. (Haa Alif)",Resorts,751904.40
2023-09-01,HA,"HA. (Haa Alif)",Guesthouse,11628.46
2023-09-01,HDh,"HDh. (Haa Dhaalu)",Hotels,210404.88
2023-09-01,K,"K. (Kaafu)",Resorts,18788797.25
2023-09-01,K,"K. (Kaafu)",Guesthouse,822786.99
2023-09-01,Lh,"Lh. (Lhaviyani)",Resorts,3199010.52
2023-09-01,Lh,"Lh. (Lhaviyani)",Guesthouse,460.80
2023-09-01,Male,"Malé City",Hotels,842053.46
2023-09-01,Male,"Malé City",Guesthouse,468853.06
2023-09-01,Male,"Malé City",Vessels,1149.00
2023-09-01,N,"N. (Noonu)",Resorts,2231712.01
2023-09-01,N,"N. (Noonu)",Guesthouse,3129.36
2023-09-01,R,"R. (Raa)",Resorts,4178022.05
2023-09-01,S,"S. (Addu)",Resorts,118963.80
2023-09-01,S,"S. (Addu)",Guesthouse,829.08
2023-09-01,Sh,"Sh. (Shaviyani)",Resorts,630565.08
2023-09-01,Th,"Th. (Thaa)",Resorts,175218.00
2023-09-01,Th,"Th. (Thaa)",Guesthouse,2803.56
2023-09-01,V,"V. (Vaavu)",Resorts,1259627.88
2023-09-01,V,"V. (Vaavu)",Hotels,52118.64
2023-09-01,V,"V. (Vaavu)",Guesthouse,115185.75
2023-10-01,AA,"AA. (Alif Alif)",Resorts,6235347.30
2023-10-01,AA,"AA. (Alif Alif)",Guesthouse,285162.63
2023-10-01,ADh,"ADh. (Alif Dhaal)",Resorts,8932456.56
2023-10-01,ADh,"ADh. (Alif Dhaal)",Hotels,141999.30
2023-10-01,ADh,"ADh. (Alif Dhaal)",Guesthouse,248580.41
2023-10-01,B,"B. (Baa)",Resorts,4773060.42
2023-10-01,B,"B. (Baa)",Guesthouse,183229.33
2023-10-01,Dh,"Dh. (Dhaalu)",Resorts,5055059.91
2023-10-01,Dh,"Dh. (Dhaalu)",Guesthouse,92.04
2023-10-01,F,"F. (Faafu)",Guesthouse,9941.40
2023-10-01,GA,"GA. (Gaafu Alif)",Resorts,1843229.04
2023-10-01,GA,"GA. (Gaafu Alif)",Hotels,557302.20
2023-10-01,GA,"GA. (Gaafu Alif)",Guesthouse,2935.68
2023-10-01,GDh,"GDh. (Gaafu Dhaalu)",Resorts,979740.78
2023-10-01,GDh,"GDh. (Gaafu Dhaalu)",Guesthouse,643.32
2023-10-01,Gn,"Gn. (Fuvahmulah)",Guesthouse,17495.10
2023-10-01,HA,"HA. (Haa Alif)",Resorts,869528.04
2023-10-01,HA,"HA. (Haa Alif)",Guesthouse,13593.92
2023-10-01,HDh,"HDh. (Haa Dhaalu)",Hotels,171102.36
2023-10-01,HDh,"HDh. (Haa Dhaalu)",Guesthouse,2621.85
2023-10-01,K,"K. (Kaafu)",Resorts,32202888.62
2023-10-01,K,"K. (Kaafu)",Guesthouse,2497559.33
2023-10-01,L,"L. (Laamu)",Resorts,599257.80
2023-10-01,Lh,"Lh. (Lhaviyani)",Resorts,5332452.30
