month,atoll_code,atoll_label,establishment_type,usd_amount,mvr_amount
2019-09-01,Th,"Th. (Thaa)",Guesthouse,132.00,2025.66
2019-09-01,V,"V. (Vaavu)",Resorts,60096.00,922473.60
2019-09-01,V,"V. (Vaavu)",Guesthouse,8103.00,124222.08
2019-10-01,AA,"AA. (Alif Alif)",Resorts,283584.00,4356457.26
2019-10-01,AA,"AA. (Alif Alif)",Guesthouse,7519.00,115316.28
2019-10-01,ADh,"ADh. (Alif Dhaal)",Resorts,301979.00,4634847.81
2019-10-01,ADh,"ADh. (Alif Dhaal)",Guesthouse,7203.00,110535.69
2019-10-01,B,"B. (Baa)",Resorts,186366.00,2860544.76
2019-10-01,B,"B. (Baa)",Hotels,11082.00,169997.88
2019-10-01,B,"B. (Baa)",Guesthouse,7647.00,117391.95
2019-10-01,Dh,"Dh. (Dhaalu)",Resorts,278598.00,4276158.36
2019-10-01,F,"F. (Faafu)",Guesthouse,2202.00,33753.00
2019-10-01,GA,"GA. (Gaafu Alif)",Resorts,45348.00,696075.00
2019-10-01,GA,"GA. (Gaafu Alif)",Hotels,13200.00,202488.00
2019-10-01,GA,"GA. (Gaafu Alif)",Guesthouse,66.00,1012.44
2019-10-01,GDh,"GDh. (Gaafu Dhaalu)",Resorts,70356.00,1080918.12
2019-10-01,Gn,"Gn. (Fuvahmulah)",Guesthouse,1263.00,19383.51
2019-10-01,HA,"HA. (Haa Alif)",Resorts,48684.00,747715.26
2019-10-01,HA,"HA. (Haa Alif)",Guesthouse,402.00,6169.86
2019-10-01,HDh,"HDh. (Haa Dhaalu)",Resorts,14676.00,224983.08
2019-10-01,HDh,"HDh. (Haa Dhaalu)",Hotels,11472.00,176324.64
2019-10-01,HDh,"HDh. (Haa Dhaalu)",Guesthouse,45.00,690.75
2019-10-01,K,"K. (Kaafu)",Resorts,1196970.00,18371016.12
2019-10-01,K,"K. (Kaafu)",Hotels,10614.00,162818.76
2019-10-01,K,"K. (Kaafu)",Guesthouse,37019.00,568168.58
2019-10-01,L,"L. (Laamu)",Resorts,22002.00,337950.72
2019-10-01,L,"L. (Laamu)",Guesthouse,153.00,2351.01
2019-10-01,Lh,"Lh. (Lhaviyani)",Resorts,259476.00,3978819.18
2019-10-01,Lh,"Lh. (Lhaviyani)",Guesthouse,9.00,138.15
2019-10-01,M,"M. (Meemu)",Guesthouse,123.00,1885.59
2019-10-01,Male,"Malé City",Hotels,30312.00,464981.28
2019-10-01,Male,"Malé City",Guesthouse,42728.00,655798.41
2019-10-01,N,"N. (Noonu)",Resorts,103866.00,1594550.88
2019-10-01,N,"N. (Noonu)",Guesthouse,279.00,4280.82
2019-10-01,R,"R. (Raa)",Resorts,230355.00,3535717.20
2019-10-01,S,"S. (Addu)",Resorts,38316.00,587384.28
2019-10-01,S,"S. (Addu)",Hotels,8268.00,127079.16
2019-10-01,S,"S. (Addu)",Guesthouse,117.00,1795.47
2019-10-01,Sh,"Sh. (Shaviyani)",Resorts,12384.00,190218.24
2019-10-01,Th,"Th. (Thaa)",Resorts,3792.00,58283.04
2019-10-01,V,"V. (Vaavu)",Resorts,60426.00,928747.62
2019-10-01,V,"V. (Vaavu)",Guesthouse,9147.00,140181.78
2019-11-01,AA,"AA. (Alif Alif)",Resorts,407907.00,6258033.54
2019-11-01,AA,"AA. (Alif Alif)",Guesthouse,8025.00,123108.69
2019-11-01,ADh,"ADh. (Alif Dhaal)",Resorts,560921.00,8608606.42
2019-11-01,ADh,"ADh. (Alif Dhaal)",Guesthouse,5462.00,83791.93
2019-11-01,B,"B. (Baa)",Resorts,304056.00,4666297.50
2019-11-01,B,"B. (Baa)",Guesthouse,11385.00,174134.28
2019-11-01,Dh,"Dh. (Dhaalu)",Resorts,252510.00,3873914.88
2019-11-01,F,"F. (Faafu)",Guesthouse,42.00,644.70
2019-11-01,GA,"GA. (Gaafu Alif)",Resorts,78486.00,1204152.78
2019-11-01,GA,"GA. (Gaafu Alif)",Hotels,16956.00,260274.60
2019-11-01,GA,"GA. (Gaafu Alif)",Guesthouse,459.00,7047.27
2019-11-01,GDh,"GDh. (Gaafu Dhaalu)",Resorts,81168.00,1243872.00
2019-11-01,GDh,"GDh. (Gaafu Dhaalu)",Guesthouse,198.00,3039.30
2019-11-01,Gn,"Gn. (Fuvahmulah)",Guesthouse,486.00,7457.34
2019-11-01,HA,"HA. (Haa Alif)",Resorts,57006.00,875097.18
2019-11-01,HA,"HA. (Haa Alif)",Guesthouse,699.00,10731.24
2019-11-01,HDh,"HDh. (Haa Dhaalu)",Resorts,20532.00,314755.56
2019-11-01,HDh,"HDh. (Haa Dhaalu)",Hotels,15438.00,236664.54
2019-11-01,HDh,"HDh. (Haa Dhaalu)",Guesthouse,222.00,3409.02
2019-11-01,K,"K. (Kaafu)",Resorts,1588208.00,24365515.20
2019-11-01,K,"K. (Kaafu)",Hotels,10842.00,166424.70
2019-11-01,K,"K. (Kaafu)",Guesthouse,62515.00,959369.11
2019-11-01,L,"L. (Laamu)",Resorts,21366.00,327327.12
2019-11-01,L,"L. (Laamu)",Guesthouse,282.00,4328.70
2019-11-01,Lh,"Lh. (Lhaviyani)",Resorts,352098.00,5403023.94
2019-11-01,Lh,"Lh. (Lhaviyani)",Guesthouse,27.00,414.18
2019-11-01,Male,"Malé City",Hotels,26934.00,412731.72
2019-11-01,Male,"Malé City",Guesthouse,42674.00,654736.00
2019-11-01,N,"N. (Noonu)",Resorts,171582.00,2632018.32
2019-11-01,N,"N. (Noonu)",Guesthouse,279.00,4275.63
2019-11-01,R,"R. (Raa)",Resorts,369144.00,5662664.10
2019-11-01,S,"S. (Addu)",Resorts,32406.00,497108.04
2019-11-01,S,"S. (Addu)",Hotels,5472.00,83940.48
2019-11-01,S,"S. (Addu)",Guesthouse,90.00,1380.87
2019-11-01,Sh,"Sh. (Shaviyani)",Resorts,20832.00,319771.20
2019-11-01,Th,"Th. (Thaa)",Resorts,10794.00,165472.02
2019-11-01,Th,"Th. (Thaa)",Guesthouse,24.00,368.64
2019-11-01,V,"V. (Vaavu)",Resorts,76578.00,1174031.52
2019-11-01,V,"V. (Vaavu)",Guesthouse,8202.00,125783.46
2019-12-01,AA,"AA. (Alif Alif)",Resorts,376968.00,5783664.60
2019-12-01,AA,"AA. (Alif Alif)",Guesthouse,11328.00,173645.79
2019-12-01,ADh,"ADh. (Alif Dhaal)",Resorts,323664.00,4965635.76
2019-12-01,ADh,"ADh. (Alif Dhaal)",Guesthouse,12208.00,187256.92
2019-12-01,B,"B. (Baa)",Resorts,300600.00,4609216.74
2019-12-01,B,"B. (Baa)",Hotels,24162.00,370043.04
2019-12-01,B,"B. (Baa)",Guesthouse,8832.00,135437.49
2019-12-01,Dh,"Dh. (Dhaalu)",Resorts,321792.00,4935169.56
2019-12-01,F,"F. (Faafu)",Guesthouse,681.00,10464.99
2019-12-01,GA,"GA. (Gaafu Alif)",Resorts,78342.00,1200792.36
2019-12-01,GA,"GA. (Gaafu Alif)",Hotels,17220.00,263810.40
2019-12-01,GA,"GA. (Gaafu Alif)",Guesthouse,9.00,137.97
2019-12-01,GDh,"GDh. (Gaafu Dhaalu)",Resorts,78042.00,1197280.14
2019-12-01,GDh,"GDh. (Gaafu Dhaalu)",Guesthouse,714.00,10967.04
2019-12-01,Gn,"Gn. (Fuvahmulah)",Guesthouse,1308.00,20066.82
2019-12-01,HA,"HA. (Haa Alif)",Resorts,47046.00,720274.26
2019-12-01,HDh,"HDh. (Haa Dhaalu)",Resorts,3540.00,54197.40
2019-12-01,HDh,"HDh. (Haa Dhaalu)",Hotels,13320.00,203929.20
2019-12-01,HDh,"HDh. (Haa Dhaalu)",Guesthouse,30.00,459.30
2019-12-01,K,"K. (Kaafu)",Resorts,1517536.00,23283768.87
2019-12-01,K,"K. (Kaafu)",Guesthouse,124537.59,1910441.54
2019-12-01,L,"L. (Laamu)",Resorts,21150.00,324229.50
2019-12-01,L,"L. (Laamu)",Guesthouse,192.00,2943.48
2019-12-01,Lh,"Lh. (Lhaviyani)",Resorts,301434.00,4621679.34
2019-12-01,Lh,"Lh. (Lhaviyani)",Guesthouse,30.00,460.50
2019-12-01,M,"M. (Meemu)",Guesthouse,189.00,2895.48
2019-12-01,Male,"Malé City",Hotels,53304.00,817538.82
2019-12-01,Male,"Malé City",Guesthouse,43162.00,662078.61
2019-12-01,N,"N. (Noonu)",Resorts,161760.00,2483482.26
2019-12-01,N,"N. (Noonu)",Guesthouse,1551.00,23786.55
2019-12-01,R,"R. (Raa)",Resorts,328811.00,5042465.92
2019-12-01,S,"S. (Addu)",Resorts,35958.00,552377.70
2019-12-01,S,"S. (Addu)",Hotels,5070.00,77621.70
2019-12-01,S,"S. (Addu)",Guesthouse,147.00,2257.26
2019-12-01,Sh,"Sh. (Shaviyani)",Resorts,30318.00,465040.14
2019-12-01,V,"V. (Vaavu)",Resorts,100746.00,1546434.66
2019-12-01,V,"V. (Vaavu)",Guesthouse,7347.00,112729.47
2020-01-01,AA,"AA. (Alif Alif)",Resorts,415008.00,6370870.20
2020-01-01,AA,"AA. (Alif Alif)",Guesthouse,26199.00,401596.98
2020-01-01,ADh,"ADh. (Alif Dhaal)",Resorts,566697.00,8677700.10
2020-01-01,ADh,"ADh. (Alif Dhaal)",Guesthouse,15360.00,235483.47
2020-01-01,B,"B. (Baa)",Resorts,332118.00,5094192.90
2020-01-01,B,"B. (Baa)",Hotels,18336.00,281640.96
2020-01-01,B,"B. (Baa)",Guesthouse,12102.00,185444.79
2020-01-01,Dh,"Dh. (Dhaalu)",Resorts,390396.00,5990972.64
2020-01-01,F,"F. (Faafu)",Guesthouse,1371.00,21058.56
2020-01-01,GA,"GA. (Gaafu Alif)",Resorts,109020.00,1674547.20
2020-01-01,GA,"GA. (Gaafu Alif)",Hotels,20580.00,316108.80
2020-01-01,GA,"GA. (Gaafu Alif)",Guesthouse,489.00,7492.86
2020-01-01,GDh,"GDh. (Gaafu Dhaalu)",Resorts,94986.00,1457631.90
2020-01-01,GDh,"GDh. (Gaafu Dhaalu)",Guesthouse,342.00,5239.80
2020-01-01,Gn,"Gn. (Fuvahmulah)",Guesthouse,1416.00,21710.46
2020-01-01,HA,"HA. (Haa Alif)",Resorts,66087.00,1014684.42
2020-01-01,HA,"HA. (Haa Alif)",Guesthouse,2630.00,40285.99
2020-01-01,HDh,"HDh. (Haa Dhaalu)",Resorts,9174.00,140820.90
2020-01-01,HDh,"HDh. (Haa Dhaalu)",Hotels,15270.00,234547.20
2020-01-01,HDh,"HDh. (Haa Dhaalu)",Guesthouse,510.00,7830.15
2020-01-01,K,"K. (Kaafu)",Resorts,1853202.00,28420734.67
2020-01-01,K,"K. (Kaafu)",Hotels,378.00,5783.40
2020-01-01,K,"K. (Kaafu)",Guesthouse,83733.00,1283732.93
2020-01-01,L,"L. (Laamu)",Resorts,30708.00,471367.80
2020-01-01,L,"L. (Laamu)",Guesthouse,678.00,10414.08
2020-01-01,Lh,"Lh. (Lhaviyani)",Resorts,329106.00,5051645.40
2020-01-01,Lh,"Lh. (Lhaviyani)",Guesthouse,120.00,1841.58
2020-01-01,M,"M. (Meemu)",Resorts,9594.00,147363.84
2020-01-01,Male,"Malé City",Hotels,51708.00,792679.38
2020-01-01,Male,"Malé City",Guesthouse,56040.00,859350.61
2020-01-01,N,"N. (Noonu)",Resorts,202662.00,3104501.22
2020-01-01,N,"N. (Noonu)",Guesthouse,1023.00,15668.70
2020-01-01,R,"R. (Raa)",Resorts,392787.00,6026497.32
2020-01-01,R,"R. (Raa)",Guesthouse,18.00,276.30
2020-01-01,S,"S. (Addu)",Resorts,61728.00,946781.04
2020-01-01,S,"S. (Addu)",Hotels,14664.00,225239.04
2020-01-01,S,"S. (Addu)",Guesthouse,78.00,1196.52
2020-01-01,Sh,"Sh. (Shaviyani)",Resorts,33330.00,510987.60
2020-01-01,Th,"Th. (Thaa)",Resorts,22704.00,348597.12
2020-01-01,Th,"Th. (Thaa)",Guesthouse,78.00,1195.86
2020-01-01,V,"V. (Vaavu)",Resorts,113292.00,1740165.12
2020-01-01,V,"V. (Vaavu)",Guesthouse,26022.00,398576.40
2020-02-01,AA,"AA. (Alif Alif)",Resorts,364038.00,5572516.38
2020-02-01,AA,"AA. (Alif Alif)",Guesthouse,12027.00,184236.36
2020-02-01,ADh,"ADh. (Alif Dhaal)",Resorts,504966.00,7741573.98
2020-02-01,ADh,"ADh. (Alif Dhaal)",Guesthouse,14452.00,221466.46
2020-02-01,B,"B. (Baa)",Resorts,446514.00,6841460.28
2020-02-01,B,"B. (Baa)",Guesthouse,4818.00,73871.79
2020-02-01,Dh,"Dh. (Dhaalu)",Resorts,379230.00,5810231.94
2020-02-01,Dh,"Dh. (Dhaalu)",Guesthouse,447.00,6848.04
2020-02-01,F,"F. (Faafu)",Guesthouse,1263.00,19304.58
2020-02-01,GA,"GA. (Gaafu Alif)",Resorts,60192.00,920335.68
2020-02-01,GA,"GA. (Gaafu Alif)",Guesthouse,339.00,5198.13
2020-02-01,GDh,"GDh. (Gaafu Dhaalu)",Resorts,66486.00,1019230.38
2020-02-01,Gn,"Gn. (Fuvahmulah)",Guesthouse,123.00,1886.82
2020-02-01,HA,"HA. (Haa Alif)",Resorts,45918.00,702086.22
2020-02-01,HA,"HA. (Haa Alif)",Guesthouse,2580.00,39575.85
2020-02-01,HDh,"HDh. (Haa Dhaalu)",Resorts,11466.00,175315.14
2020-02-01,HDh,"HDh. (Haa Dhaalu)",Hotels,16512.00,252468.48
2020-02-01,HDh,"HDh. (Haa Dhaalu)",Guesthouse,294.00,4500.30
2020-02-01,K,"K. (Kaafu)",Resorts,1678956.00,25718045.94
2020-02-01,K,"K. (Kaafu)",Guesthouse,76750.00,1176279.61
2020-02-01,L,"L. (Laamu)",Resorts,28470.00,435306.30
2020-02-01,L,"L. (Laamu)",Guesthouse,2895.00,44437.11
2020-02-01,Lh,"Lh. (Lhaviyani)",Resorts,365892.00,5607383.04
2020-02-01,Lh,"Lh. (Lhaviyani)",Guesthouse,27.00,412.83
2020-02-01,M,"M. (Meemu)",Resorts,13962.00,213478.98
2020-02-01,M,"M. (Meemu)",Guesthouse,48.00,737.28
2020-02-01,Male,"Malé City",Hotels,61524.00,941223.42
2020-02-01,Male,"Malé City",Guesthouse,35416.00,542614.57
2020-02-01,N,"N. (Noonu)",Resorts,228048.00,3492298.08
2020-02-01,N,"N. (Noonu)",Guesthouse,2160.00,33143.52
2020-02-01,R,"R. (Raa)",Resorts,269865.00,4135669.32
2020-02-01,R,"R. (Raa)",Guesthouse,36.00,551.88
2020-02-01,S,"S. (Addu)",Resorts,89544.00,1371159.48
2020-02-01,S,"S. (Addu)",Hotels,17388.00,265862.52
2020-02-01,S,"S. (Addu)",Guesthouse,69.00,1057.14
2020-02-01,Sh,"Sh. (Shaviyani)",Resorts,34920.00,536371.20
2020-02-01,Th,"Th. (Thaa)",Guesthouse,84.00,1288.56
2020-02-01,V,"V. (Vaavu)",Resorts,18582.00,284118.78
2020-02-01,V,"V. (Vaavu)",Guesthouse,12540.00,192289.89
2020-03-01,AA,"AA. (Alif Alif)",Resorts,212832.00,3259711.02
2020-03-01,AA,"AA. (Alif Alif)",Guesthouse,35118.00,537892.74
2020-03-01,ADh,"ADh. (Alif Dhaal)",Resorts,544686.00,8350666.74
2020-03-01,ADh,"ADh. (Alif Dhaal)",Guesthouse,21976.00,336922.55
2020-03-01,B,"B. (Baa)",Resorts,310636.00,4759094.58
2020-03-01,B,"B. (Baa)",Hotels,20454.00,314173.44
2020-03-01,B,"B. (Baa)",Guesthouse,10404.00,159617.28
2020-03-01,Dh,"Dh. (Dhaalu)",Resorts,293490.00,4502371.50
2020-03-01,Dh,"Dh. (Dhaalu)",Guesthouse,135.00,2061.45
2020-03-01,F,"F. (Faafu)",Guesthouse,2037.00,31227.21
2020-03-01,GA,"GA. (Gaafu Alif)",Resorts,126318.00,1938856.44
2020-03-01,GA,"GA. (Gaafu Alif)",Hotels,44412.00,679862.52
2020-03-01,GA,"GA. (Gaafu Alif)",Guesthouse,528.00,8062.53
2020-03-01,GDh,"GDh. (Gaafu Dhaalu)",Resorts,96606.00,1483851.90
2020-03-01,GDh,"GDh. (Gaafu Dhaalu)",Guesthouse,39.00,597.87
2020-03-01,Gn,"Gn. (Fuvahmulah)",Guesthouse,1053.00,16121.70
2020-03-01,HA,"HA. (Haa Alif)",Resorts,63384.00,970565.64
2020-03-01,HA,"HA. (Haa Alif)",Guesthouse,696.00,10669.20
2020-03-01,HDh,"HDh. (Haa Dhaalu)",Hotels,16086.00,247241.82
2020-03-01,HDh,"HDh. (Haa Dhaalu)",Guesthouse,819.00,12569.49
2020-03-01,K,"K. (Kaafu)",Resorts,1630605.00,24981348.36
2020-03-01,K,"K. (Kaafu)",Hotels,2448.00,37527.84
2020-03-01,K,"K. (Kaafu)",Guesthouse,88281.00,1352489.96
2020-03-01,L,"L. (Laamu)",Resorts,24894.00,382620.78
2020-03-01,L,"L. (Laamu)",Guesthouse,768.00,11804.16
2020-03-01,Lh,"Lh. (Lhaviyani)",Resorts,305268.00,4684626.30
2020-03-01,Male,"Malé City",Hotels,45402.00,694585.02
2020-03-01,Male,"Malé City",Guesthouse,45833.00,701936.30
2020-03-01,N,"N. (Noonu)",Resorts,147258.00,2257417.62
2020-03-01,N,"N. (Noonu)",Guesthouse,1089.00,16656.15
2020-03-01,R,"R. (Raa)",Resorts,366396.00,5620278.54
2020-03-01,S,"S. (Addu)",Resorts,65058.00,994684.14
2020-03-01,S,"S. (Addu)",Guesthouse,2265.00,34713.90
2020-03-01,Sh,"Sh. (Shaviyani)",Resorts,47772.00,732266.94
2020-03-01,Th,"Th. (Thaa)",Resorts,12396.00,189162.96
2020-03-01,Th,"Th. (Thaa)",Guesthouse,225.00,3449.25
2020-03-01,V,"V. (Vaavu)",Resorts,84714.00,1301207.04
2020-03-01,V,"V. (Vaavu)",Guesthouse,13476.00,206209.26
2020-04-01,AA,"AA. (Alif Alif)",Resorts,301758.00,4629388.14
2020-04-01,AA,"AA. (Alif Alif)",Guesthouse,6549.00,100350.84
2020-04-01,ADh,"ADh. (Alif Dhaal)",Resorts,133650.00,2050430.28
2020-04-01,ADh,"ADh. (Alif Dhaal)",Guesthouse,4728.00,72552.00
2020-04-01,B,"B. (Baa)",Resorts,124428.00,1910811.72
2020-04-01,B,"B. (Baa)",Hotels,15642.00,239635.44
2020-04-01,B,"B. (Baa)",Guesthouse,6900.00,105814.44
2020-04-01,Dh,"Dh. (Dhaalu)",Resorts,163458.00,2501027.04
2020-04-01,GA,"GA. (Gaafu Alif)",Resorts,101406.00,1556209.62
2020-04-01,GDh,"GDh. (Gaafu Dhaalu)",Resorts,51612.00,792760.32
2020-04-01,Gn,"Gn. (Fuvahmulah)",Guesthouse,765.00,11722.44
2020-04-01,HDh,"HDh. (Haa Dhaalu)",Guesthouse,54.00,828.72
2020-04-01,K,"K. (Kaafu)",Resorts,805984.00,12369794.16
2020-04-01,K,"K. (Kaafu)",Guesthouse,13995.00,214878.72
2020-04-01,L,"L. (Laamu)",Resorts,14460.00,222105.60
2020-04-01,Lh,"Lh. (Lhaviyani)",Resorts,135324.00,2078511.66
2020-04-01,Male,"Malé City",Hotels,5178.00,79534.08
2020-04-01,Male,"Malé City",Guesthouse,9249.00,141962.61
2020-04-01,N,"N. (Noonu)",Resorts,94212.00,1445878.56
2020-04-01,N,"N. (Noonu)",Guesthouse,1209.00,18570.24
2020-04-01,R,"R. (Raa)",Resorts,152340.00,2335415.76
2020-04-01,S,"S. (Addu)",Resorts,29706.00,456284.16
2020-04-01,S,"S. (Addu)",Hotels,15690.00,240527.70
2020-04-01,S,"S. (Addu)",Guesthouse,63.00,966.78
2020-04-01,Sh,"Sh. (Shaviyani)",Resorts,11220.00,172339.20
2020-04-01,Th,"Th. (Thaa)",Resorts,4596.00,70594.56
2020-04-01,Th,"Th. (Thaa)",Guesthouse,354.00,5435.28
2020-04-01,V,"V. (Vaavu)",Resorts,79398.00,1216377.36
2020-04-01,V,"V. (Vaavu)",Guesthouse,7668.00,117654.12
2020-05-01,AA,"AA. (Alif Alif)",Resorts,23112.00,354869.16
2020-05-01,AA,"AA. (Alif Alif)",Guesthouse,342.00,5253.12
2020-05-01,ADh,"ADh. (Alif Dhaal)",Resorts,29424.00,451952.64
2020-05-01,ADh,"ADh. (Alif Dhaal)",Guesthouse,1806.00,27740.16
2020-05-01,B,"B. (Baa)",Resorts,93859.00,1441674.24
2020-05-01,Dh,"Dh. (Dhaalu)",Resorts,14046.00,215746.56
2020-05-01,GA,"GA. (Gaafu Alif)",Resorts,30942.00,475269.12
2020-05-01,GA,"GA. (Gaafu Alif)",Hotels,8712.00,133816.32
2020-05-01,Gn,"Gn. (Fuvahmulah)",Guesthouse,81.00,1244.16
2020-05-01,HA,"HA. (Haa Alif)",Guesthouse,210.00,3225.60
2020-05-01,HDh,"HDh. (Haa Dhaalu)",Hotels,9768.00,150036.48
2020-05-01,HDh,"HDh. (Haa Dhaalu)",Guesthouse,153.00,2350.08
2020-05-01,K,"K. (Kaafu)",Resorts,193224.00,2967150.60
2020-05-01,K,"K. (Kaafu)",Guesthouse,4014.00,61628.64
2020-05-01,Lh,"Lh. (Lhaviyani)",Resorts,6264.00,96215.04
2020-05-01,Male,"Malé City",Hotels,11166.00,171509.76
2020-05-01,Male,"Malé City",Guesthouse,2553.00,39199.14
2020-05-01,N,"N. (Noonu)",Resorts,12720.00,195266.40
2020-05-01,N,"N. (Noonu)",Guesthouse,222.00,3409.92
2020-05-01,R,"R. (Raa)",Resorts,14934.00,229386.24
2020-05-01,S,"S. (Addu)",Hotels,9990.00,153446.40
2020-05-01,V,"V. (Vaavu)",Resorts,22560.00,346521.60
2020-05-01,V,"V. (Vaavu)",Guesthouse,1890.00,29019.18
2020-06-01,AA,"AA. (Alif Alif)",Resorts,13202.00,202518.68
2020-06-01,AA,"AA. (Alif Alif)",Guesthouse,747.00,11458.98
2020-06-01,ADh,"ADh. (Alif Dhaal)",Resorts,20052.00,307597.68
2020-06-01,ADh,"ADh. (Alif Dhaal)",Guesthouse,24.00,368.16
2020-06-01,B,"B. (Baa)",Resorts,198.00,3037.32
2020-06-01,B,"B. (Baa)",Guesthouse,150.00,2301.00
2020-06-01,Dh,"Dh. (Dhaalu)",Resorts,1614.00,24758.76
2020-06-01,GA,"GA. (Gaafu Alif)",Resorts,5502.00,84408.12
2020-06-01,HA,"HA. (Haa Alif)",Resorts,7842.00,120296.28
2020-06-01,HDh,"HDh. (Haa Dhaalu)",Guesthouse,12.00,184.08
2020-06-01,K,"K. (Kaafu)",Resorts,101836.00,1562167.12
2020-06-01,K,"K. (Kaafu)",Guesthouse,9348.00,143398.32
2020-06-01,Lh,"Lh. (Lhaviyani)",Resorts,19991.00,306661.94
2020-06-01,M,"M. (Meemu)",Resorts,15786.00,242157.24
2020-06-01,Male,"Malé City",Hotels,984.00,15094.56
2020-06-01,Male,"Malé City",Guesthouse,1662.00,25495.08
2020-06-01,N,"N. (Noonu)",Resorts,12144.00,186288.96
2020-06-01,R,"R. (Raa)",Resorts,17707.00,271625.38
2020-06-01,V,"V. (Vaavu)",Resorts,13956.00,214085.04
2020-06-01,V,"V. (Vaavu)",Guesthouse,1092.00,16751.28
2020-07-01,AA,"AA. (Alif Alif)",Resorts,45557.00,699014.12
2020-07-01,AA,"AA. (Alif Alif)",Guesthouse,4704.00,72179.22
2020-07-01,ADh,"ADh. (Alif Dhaal)",Resorts,24582.00,376350.42
2020-07-01,ADh,"ADh. (Alif Dhaal)",Guesthouse,2178.00,33410.52
2020-07-01,B,"B. (Baa)",Resorts,5358.00,82044.54
2020-07-01,Dh,"Dh. (Dhaalu)",Resorts,21929.10,336765.46
2020-07-01,GDh,"GDh. (Gaafu Dhaalu)",Resorts,17262.00,265144.32
2020-07-01,Gn,"Gn. (Fuvahmulah)",Guesthouse,126.00,1935.36
2020-07-01,HA,"HA. (Haa Alif)",Resorts,40818.00,625172.04
2020-07-01,K,"K. (Kaafu)",Resorts,74808.00,1148163.84
2020-07-01,K,"K. (Kaafu)",Guesthouse,1548.00,23756.88
2020-07-01,L,"L. (Laamu)",Resorts,2438.00,37325.78
2020-07-01,Lh,"Lh. (Lhaviyani)",Guesthouse,162.00,2488.32
2020-07-01,Male,"Malé City",Hotels,1446.00,22196.04
2020-07-01,Male,"Malé City",Guesthouse,11577.00,177659.11
2020-07-01,N,"N. (Noonu)",Resorts,38740.00,593278.32
2020-07-01,R,"R. (Raa)",Resorts,47370.00,727129.50
2020-07-01,V,"V. (Vaavu)",Guesthouse,1413.00,21663.30
2020-08-01,AA,"AA. (Alif Alif)",Resorts,9463.00,144712.17
2020-08-01,AA,"AA. (Alif Alif)",Guesthouse,216.00,3309.84
2020-08-01,ADh,"ADh. (Alif Dhaal)",Resorts,30916.00,471723.56
2020-08-01,ADh,"ADh. (Alif Dhaal)",Guesthouse,1902.00,29170.65
2020-08-01,B,"B. (Baa)",Resorts,9594.00,147086.28
2020-08-01,B,"B. (Baa)",Hotels,8916.00,136771.44
2020-08-01,B,"B. (Baa)",Guesthouse,6096.00,93485.76
2020-08-01,Dh,"Dh. (Dhaalu)",Resorts,32050.20,491855.19
2020-08-01,Dh,"Dh. (Dhaalu)",Guesthouse,144.00,2210.40
2020-08-01,F,"F. (Faafu)",Guesthouse,1863.00,28522.53
2020-08-01,GA,"GA. (Gaafu Alif)",Resorts,360.00,5482.80
2020-08-01,Gn,"Gn. (Fuvahmulah)",Guesthouse,2031.00,30932.13
2020-08-01,K,"K. (Kaafu)",Resorts,99172.20,1521073.05
2020-08-01,K,"K. (Kaafu)",Guesthouse,22480.00,344446.13
2020-08-01,Lh,"Lh. (Lhaviyani)",Resorts,8680.00,133115.68
2020-08-01,Lh,"Lh. (Lhaviyani)",Guesthouse,93.00,1428.48
2020-08-01,M,"M. (Meemu)",Resorts,14436.00,220437.72
2020-08-01,Male,"Malé City",Hotels,1580.00,24240.90
2020-08-01,Male,"Malé City",Guesthouse,4950.00,75891.45
2020-08-01,N,"N. (Noonu)",Resorts,22503.00,345391.68
2020-08-01,N,"N. (Noonu)",Guesthouse,627.00,9618.18
2020-08-01,R,"R. (Raa)",Resorts,47523.00,728643.31
2020-08-01,S,"S. (Addu)",Guesthouse,12.00,183.84
2020-08-01,Sh,"Sh. (Shaviyani)",Guesthouse,18.00,276.48
2020-08-01,V,"V. (Vaavu)",Resorts,10626.00,162262.62
2020-09-01,AA,"AA. (Alif Alif)",Resorts,33233.00,509523.93
2020-09-01,AA,"AA. (Alif Alif)",Guesthouse,894.00,13674.33
2020-09-01,ADh,"ADh. (Alif Dhaal)",Resorts,12642.00,194118.00
2020-09-01,ADh,"ADh. (Alif Dhaal)",Guesthouse,2892.00,44266.62
2020-09-01,B,"B. (Baa)",Resorts,26604.00,407545.80
2020-09-01,B,"B. (Baa)",Guesthouse,1344.00,20548.08
2020-09-01,Dh,"Dh. (Dhaalu)",Resorts,46937.80,719851.91
2020-09-01,GA,"GA. (Gaafu Alif)",Resorts,2118.00,32461.14
2020-09-01,GA,"GA. (Gaafu Alif)",Hotels,1032.00,15799.92
2020-09-01,GDh,"GDh. (Gaafu Dhaalu)",Resorts,8178.00,125687.70
2020-09-01,Gn,"Gn. (Fuvahmulah)",Guesthouse,33.00,504.90
2020-09-01,HA,"HA. (Haa Alif)",Guesthouse,1143.00,17531.19
2020-09-01,K,"K. (Kaafu)",Resorts,178869.00,2741603.79
2020-09-01,K,"K. (Kaafu)",Guesthouse,2795.00,42897.28
2020-09-01,L,"L. (Laamu)",Resorts,9983.00,153249.71
2020-09-01,Lh,"Lh. (Lhaviyani)",Resorts,6222.00,95085.12
